Title,URL
How do I assign and manage admin roles and permissions as a Studio Admin?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-assign-and-manage-admin-roles-and-permissions-as-a/ta-p/611472
How do I view and manage my media as a Sub-Account Admin in Studio?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-view-and-manage-my-media-as-a-Sub-Account-Admin-in/ta-p/611474
How do I view the Settings menu in a Canvas Studio site?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-view-the-Settings-menu-in-a-Canvas-Studio-site/ta-p/1697
How do I enable high contrast styles in Studio?,https://community.canvaslms.com/t5/Canvas-Studio-Guide/How-do-I-enable-high-contrast-styles-in-Studio/ta-p/1680
What is Canvas Catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/What-is-Canvas-Catalog/ta-p/1764
How do I use my institution's Catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-use-my-institution-s-Catalog/ta-p/1767
How do I enroll in a Catalog course or program listing?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-enroll-in-a-Catalog-course-or-program-listing/ta-p/1737
How do I reserve multiple enrollments in a Catalog course or program listing?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-reserve-multiple-enrollments-in-a-Catalog-course-or/ta-p/529652
How do I add my name to the wait list for a Catalog course or program?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-add-my-name-to-the-wait-list-for-a-Catalog-course-or/ta-p/1758
How do I complete my registration for a Catalog course or program?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-complete-my-registration-for-a-catalog-course-or/ta-p/1763
How do I log in to my Catalog account?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-log-in-to-my-Catalog-account/ta-p/1776
How do I use the Student Dashboard in Catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-use-the-Student-Dashboard-in-Catalog/ta-p/1742
How do I begin a Catalog course or program?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-begin-a-Catalog-course-or-program/ta-p/1774
How do I drop a Canvas Network or Catalog course or program?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-drop-a-Canvas-Network-or-Catalog-course-or-program/ta-p/1768
How do I view the certificate of completion for a Catalog course or program?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-view-the-certificate-of-completion-for-a-Catalog-course/ta-p/1740
"How do I view, download, or print a transcript of my enrollments in Catalog?",https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-view-download-or-print-a-transcript-of-my-enrollments/ta-p/1786
How do I view my Catalog purchases and enrollments history?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-view-my-Catalog-purchases-and-enrollments-history/ta-p/524750
How do I invite students to a bulk purchased course or program?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-invite-students-to-a-bulk-purchased-course-or-program/ta-p/529651
How do I view the Canvas Dashboard through Catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-view-the-Canvas-Dashboard-through-Catalog/ta-p/1783
How do I log out of my Catalog account?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-log-out-of-my-Catalog-account/ta-p/1777
What languages does Canvas Catalog support?,https://community.canvaslms.com/t5/Canvas-Catalog/What-languages-does-Canvas-Catalog-support/ta-p/518175
How does Canvas Catalog interact with my institution's Canvas account?,https://community.canvaslms.com/t5/Canvas-Catalog/How-does-Canvas-Catalog-interact-with-my-institution-s-Canvas/ta-p/1745
How do I add a user as an admin for a Catalog account in Canvas?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-add-a-user-as-an-admin-for-a-Catalog-account-in-Canvas/ta-p/1772
How do I enable Canvas permissions for admins to manage a Catalog account?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-enable-Canvas-permissions-for-admins-to-manage-a/ta-p/1753
How do I set measurement options in a catalog? (copied),https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-set-measurement-options-in-a-catalog-copied/ta-p/633878
How do I access my Catalog beta environment?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-access-my-Catalog-beta-environment/ta-p/1739
"What customization options are available in Canvas Catalog using CSS, JS, or HTML?",https://community.canvaslms.com/t5/Canvas-Catalog/What-customization-options-are-available-in-Canvas-Catalog-using/ta-p/1782
What customization options are available in Canvas Catalog using the Storefront Theme Editor?,https://community.canvaslms.com/t5/Canvas-Catalog/What-customization-options-are-available-in-Canvas-Catalog-using/ta-p/599177
What payment gateways are supported in Canvas Catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/What-payment-gateways-are-supported-in-Canvas-Catalog/ta-p/1738
How do I manage subcatalog admin access as a Canvas Catalog admin?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-manage-subcatalog-admin-access-as-a-Canvas-Catalog/ta-p/587866
How do I access the Catalog API?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-access-the-Catalog-API/ta-p/1749
How do I manage my catalogs?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-manage-my-catalogs/ta-p/1746
How do I add a subcatalog for individual departments or organizations?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-add-a-subcatalog-for-individual-departments-or/ta-p/1743
How do I add user defined fields to customize catalog registration?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-add-user-defined-fields-to-customize-catalog/ta-p/1775
How do I view and manage user defined fields for my catalogs?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-view-and-manage-user-defined-fields-for-my-catalogs/ta-p/1761
How do I enable user defined fields for existing user registrations in Catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-enable-user-defined-fields-for-existing-user/ta-p/605973
"How do I customize a catalog using CSS, JS, or HTML files?",https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-customize-a-catalog-using-CSS-JS-or-HTML-files/ta-p/1771
How do I customize a catalog or subcatalog using the Storefront Theme Editor?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-customize-a-catalog-or-subcatalog-using-the-Storefront/ta-p/599181
How do I enable the Storefront Theme Editor in Catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-enable-the-Storefront-Theme-Editor-in-Catalog/ta-p/599179
How do I enable recommendations in Canvas Catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-enable-recommendations-in-Canvas-Catalog/ta-p/633877
How do I create custom email templates for a catalog or subcatalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-create-custom-email-templates-for-a-catalog-or/ta-p/471198
How do I use the email text editor to create a custom email?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-use-the-email-text-editor-to-create-a-custom-email/ta-p/471197
How do I create custom email templates for a catalog or subcatalog using the Storefront Theme Editor?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-create-custom-email-templates-for-a-catalog-or/ta-p/599178
How do I create custom email branding for a catalog or subcatalog using the Storefront Theme Editor?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-create-custom-email-branding-for-a-catalog-or/ta-p/599180
How do I set a different currency in a catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-set-a-different-currency-in-a-catalog/ta-p/527916
How do I set measurement options in a catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-set-measurement-options-in-a-catalog/ta-p/523223
How do I manage email domain restrictions in Catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-manage-email-domain-restrictions-in-Catalog/ta-p/1748
How do I enable SKU uploads in a catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-enable-SKU-uploads-in-a-catalog/ta-p/1765
How do I manage single-listing enrollment behavior in my institution's Canvas Catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-manage-single-listing-enrollment-behavior-in-my/ta-p/504087
How do I require a user to authenticate into Catalog before viewing my institution's catalog or subcatalog listings?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-require-a-user-to-authenticate-into-Catalog-before/ta-p/458494
How do I display or hide Canvas-enrolled courses in the Student Dashboard?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-display-or-hide-Canvas-enrolled-courses-in-the-Student/ta-p/1779
How do I sync Canvas enrollment changes to Catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-sync-Canvas-enrollment-changes-to-Catalog/ta-p/1778
How do I enable self registration in Catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-enable-self-registration-in-Catalog/ta-p/561646
How do I allow or remove a shopping cart in my institution's Canvas Catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-allow-or-remove-a-shopping-cart-in-my-institution-s/ta-p/573161
How do I disable the drop course/program button in Catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-disable-the-drop-course-program-button-in-Catalog/ta-p/619174
"How do I integrate Google Analytics, Google Tag Manager, or LinkedIn with my institution's Canvas Catalog?",https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-integrate-Google-Analytics-Google-Tag-Manager-or/ta-p/539280
How do I manage categories for a catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-manage-categories-for-a-catalog/ta-p/1751
How do I add a category to a catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-add-a-category-to-a-catalog/ta-p/1773
How do I manage catalog listings?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-manage-catalog-listings/ta-p/1754
How do I add a course listing in Canvas Catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-add-a-course-listing-in-Canvas-Catalog/ta-p/1770
How do I add a Catalog program listing?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-add-a-Catalog-program-listing/ta-p/1769
How do enrollment caps and waitlists display for a course or program listing in Catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-enrollment-caps-and-waitlists-display-for-a-course-or/ta-p/1762
How do I view the waitlist for a Catalog course or program?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-view-the-waitlist-for-a-Catalog-course-or-program/ta-p/1766
How do I manage program requirements in Canvas Catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-manage-program-requirements-in-Canvas-Catalog/ta-p/1744
How do I add a requirement to a Catalog program?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-add-a-requirement-to-a-Catalog-program/ta-p/1756
How do course and program listings display in Canvas Catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-course-and-program-listings-display-in-Canvas-Catalog/ta-p/1759
How do I add a certificate of completion for a Catalog course?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-add-a-certificate-of-completion-for-a-Catalog-course/ta-p/1755
How do I add a certificate of completion for a Catalog program?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-add-a-certificate-of-completion-for-a-Catalog-program/ta-p/1741
How do I add a promotion code to a listing in Canvas Catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-add-a-promotion-code-to-a-listing-in-Canvas-Catalog/ta-p/1780
How do I manage catalog promotions?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-manage-catalog-promotions/ta-p/1784
How do I view the Catalog Analytics page?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-view-the-Catalog-Analytics-page/ta-p/568257
How do I create a custom listings report in Catalog Analytics?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-create-a-custom-listings-report-in-Catalog-Analytics/ta-p/568255
How do I create a custom enrollments report in Catalog Analytics?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-create-a-custom-enrollments-report-in-Catalog-Analytics/ta-p/568258
How do I create a custom orders report in Catalog Analytics?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-create-a-custom-orders-report-in-Catalog-Analytics/ta-p/568254
How do I create a custom users report in Catalog Analytics?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-create-a-custom-users-report-in-Catalog-Analytics/ta-p/568256
How do I view and manage tags in Canvas Catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-view-and-manage-tags-in-Canvas-Catalog/ta-p/591900
How do I add a program listing in Canvas Catalog ?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-add-a-program-listing-in-Canvas-Catalog/ta-p/591898
How do I create a custom template for a certificate of completion for a Catalog course or program?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-create-a-custom-template-for-a-certificate-of/ta-p/594595
How do I add a course listing in Canvas Catalog ?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-add-a-course-listing-in-Canvas-Catalog/ta-p/591899
How do I manage and view revenue modifications as a Catalog admin?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-manage-and-view-revenue-modifications-as-a-Catalog/ta-p/594594
How do I view the Catalog Audit Log?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-view-the-Catalog-Audit-Log/ta-p/596563
How do I add a meta description to a catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-add-a-meta-description-to-a-catalog/ta-p/619177
How do I enable bulk purchase/enrollment for a catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-enable-bulk-purchase-enrollment-for-a-catalog/ta-p/619176
How do I hide the Self-paced label in Canvas Catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-hide-the-Self-paced-label-in-Canvas-Catalog/ta-p/627862
How do I link Catalog with my Salesforce account as an admin?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-link-Catalog-with-my-Salesforce-account-as-an-admin/ta-p/619175
How do I enable the Canvas Credentials integration for a catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-enable-the-Canvas-Credentials-integration-for-a-catalog/ta-p/630511
How do I view the Canvas Credentials integration in a catalog?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-view-the-Canvas-Credentials-integration-in-a-catalog/ta-p/630510
How do I use Catalog as a subcatalog admin?,https://community.canvaslms.com/t5/Canvas-Catalog/How-do-I-use-Catalog-as-a-subcatalog-admin/ta-p/1787
What is Canvas Commons?,https://community.canvaslms.com/t5/Canvas-Commons/What-is-Canvas-Commons/ta-p/1788
How do I use Commons?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-use-Commons/ta-p/1795
How do I preview resources in Commons?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-preview-resources-in-Commons/ta-p/1796
How do I import and view a Commons resource in Canvas?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-import-and-view-a-Commons-resource-in-Canvas/ta-p/1808
How can I leave a review for a resource in Commons?,https://community.canvaslms.com/t5/Canvas-Commons/How-can-I-leave-a-review-for-a-resource-in-Commons/ta-p/1816
How do I add and manage Favorites in Commons?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-add-and-manage-Favorites-in-Commons/ta-p/1801
How do I view my imported and shared resources in Commons?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-view-my-imported-and-shared-resources-in-Commons/ta-p/1791
How do I import Commons Favorites in the Rich Content Editor in Canvas?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-import-Commons-Favorites-in-the-Rich-Content-Editor-in/ta-p/1805
How do I import a favorite assignment from Commons to Canvas as an instructor?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-import-a-favorite-assignment-from-Commons-to-Canvas-as/ta-p/1818
How do I import a favorite discussion from Commons to Canvas as an instructor?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-import-a-favorite-discussion-from-Commons-to-Canvas-as/ta-p/1802
How do I import a favorite page from Commons to Canvas as an instructor?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-import-a-favorite-page-from-Commons-to-Canvas-as-an/ta-p/1820
How do I import a favorite quiz from Commons to Canvas as an instructor?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-import-a-favorite-quiz-from-Commons-to-Canvas-as-an/ta-p/1819
How do I import a Commons favorite as a module item in Canvas as an instructor?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-import-a-Commons-favorite-as-a-module-item-in-Canvas-as/ta-p/1800
How do I view updates to resources I previously imported from Commons?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-view-updates-to-resources-I-previously-imported-from/ta-p/1797
What information do I need to share a resource to Commons?,https://community.canvaslms.com/t5/Canvas-Commons/What-information-do-I-need-to-share-a-resource-to-Commons/ta-p/1812
How do I add a thumbnail image to my shared resource?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-add-a-thumbnail-image-to-my-shared-resource/ta-p/1789
What types of content licenses are available in Commons?,https://community.canvaslms.com/t5/Canvas-Commons/What-types-of-content-licenses-are-available-in-Commons/ta-p/1809
What types of sharing options are available in Commons?,https://community.canvaslms.com/t5/Canvas-Commons/What-types-of-sharing-options-are-available-in-Commons/ta-p/1815
What types of document and media files can be shared to Commons?,https://community.canvaslms.com/t5/Canvas-Commons/What-types-of-document-and-media-files-can-be-shared-to-Commons/ta-p/1792
How do I share a course to Commons?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-share-a-course-to-Commons/ta-p/1793
How do I share a resource to Commons?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-share-a-resource-to-Commons/ta-p/1798
"How do I share a document, image, video, or audio file to Commons?",https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-share-a-document-image-video-or-audio-file-to-Commons/ta-p/1817
How do I update a resource I previously shared to Commons?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-update-a-resource-I-previously-shared-to-Commons/ta-p/1813
How do I edit the details of a resource in Commons?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-edit-the-details-of-a-resource-in-Commons/ta-p/1814
How do I manage Groups in Commons?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-manage-Groups-in-Commons/ta-p/1804
How do I manage approved content in Commons?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-manage-approved-content-in-Commons/ta-p/1799
How do I view admin settings in Commons?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-view-admin-settings-in-Commons/ta-p/1794
How do I edit my account settings in Commons?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-edit-my-account-settings-in-Commons/ta-p/1803
How do I edit the details of a resource in Commons as an admin?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-edit-the-details-of-a-resource-in-Commons-as-an-admin/ta-p/1811
How do I allow and manage approved content in Commons?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-allow-and-manage-approved-content-in-Commons/ta-p/1810
How do I manage shared resources for my account in Commons?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-manage-shared-resources-for-my-account-in-Commons/ta-p/1790
How do I manage Consortiums in Commons?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-manage-Consortiums-in-Commons/ta-p/1821
How do I create and manage Groups in Commons?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-create-and-manage-Groups-in-Commons/ta-p/1806
How do I view resource statistics in Commons?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-view-resource-statistics-in-Commons/ta-p/1807
How do I remove Canvas Commons from my institution's Canvas account as an admin?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-remove-Canvas-Commons-from-my-institution-s-Canvas/ta-p/533232
How do I set up self-hosted Canvas Commons?,https://community.canvaslms.com/t5/Canvas-Commons/How-do-I-set-up-self-hosted-Canvas-Commons/ta-p/580251
What is Canvas Student ePortfolios?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/What-is-Canvas-Student-ePortfolios/ta-p/1358
Where can I find a list of Canvas Student ePortfolios terminology?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/Where-can-I-find-a-list-of-Canvas-Student-ePortfolios/ta-p/1362
How do I sign up for a Canvas Student ePortfolios account?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-sign-up-for-a-Canvas-Student-ePortfolios-account/ta-p/1406
How do I log in to Canvas Student ePortfolios?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-log-in-to-Canvas-Student-ePortfolios/ta-p/1418
How do I reset my Canvas Student ePortfolios password?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-reset-my-Canvas-Student-ePortfolios-password/ta-p/1416
How do I get help with Canvas Student ePortfolios?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-get-help-with-Canvas-Student-ePortfolios/ta-p/1421
How do I edit my overview information in my profile?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-edit-my-overview-information-in-my-profile/ta-p/1419
How do I view my profile?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-view-my-profile/ta-p/1412
How do I add an introduction to my profile?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-add-an-introduction-to-my-profile/ta-p/1411
How do I add courses to my profile?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-add-courses-to-my-profile/ta-p/1415
How do I add accomplishments to my profile?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-add-accomplishments-to-my-profile/ta-p/1414
"How do I add Clubs, Affiliations, and Programs to my profile?",https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-add-Clubs-Affiliations-and-Programs-to-my-profile/ta-p/1424
How do I add Certifications to my profile?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-add-Certifications-to-my-profile/ta-p/1384
How do I add Athletics to my profile?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-add-Athletics-to-my-profile/ta-p/1383
How do I add Volunteer Work to my profile?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-add-Volunteer-Work-to-my-profile/ta-p/1393
How do I add Publications to my profile?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-add-Publications-to-my-profile/ta-p/1392
How do I add Badges to my profile?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-add-Badges-to-my-profile/ta-p/1396
How do I add work experience to my profile?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-add-work-experience-to-my-profile/ta-p/1395
How do I add education experience to my profile?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-add-education-experience-to-my-profile/ta-p/1386
How do I add Skills to my profile?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-add-Skills-to-my-profile/ta-p/1385
How do I upload my resume to Canvas Student ePortfolios?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-upload-my-resume-to-Canvas-Student-ePortfolios/ta-p/1390
How do I import assignments from Canvas?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-import-assignments-from-Canvas/ta-p/1356
"How do I report Projects, Badges, or Profiles in Canvas Student ePortfolios?",https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-report-Projects-Badges-or-Profiles-in-Canvas-Student/ta-p/1368
How do I edit my user settings in Canvas Student ePortfolios?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-edit-my-user-settings-in-Canvas-Student-ePortfolios/ta-p/1367
How do I edit my email address in Canvas Student ePortfolios?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-edit-my-email-address-in-Canvas-Student-ePortfolios/ta-p/1375
How do I change my password in Canvas Student ePortfolios?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-change-my-password-in-Canvas-Student-ePortfolios/ta-p/1372
How do I edit my location in Canvas Student ePortfolios?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-edit-my-location-in-Canvas-Student-ePortfolios/ta-p/1377
How do I set my notification preferences in Canvas Student ePortfolios?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-set-my-notification-preferences-in-Canvas-Student/ta-p/1376
How do I view which accounts I've blocked in Canvas Student ePortfolios?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-view-which-accounts-I-ve-blocked-in-Canvas-Student/ta-p/1370
How do I change my privacy settings in Canvas Student ePortfolios?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-change-my-privacy-settings-in-Canvas-Student/ta-p/1369
How do I add my security clearances in Canvas Student ePortfolios?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-add-my-security-clearances-in-Canvas-Student/ta-p/1371
How do I connect Canvas to my Canvas Student ePortfolios account?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-connect-Canvas-to-my-Canvas-Student-ePortfolios-account/ta-p/1357
How do I connect applications to my Canvas Student ePortfolios account?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-connect-applications-to-my-Canvas-Student-ePortfolios/ta-p/1360
How do I disable my Canvas Student ePortfolios account?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-disable-my-Canvas-Student-ePortfolios-account/ta-p/1387
How do I block or unblock a user in Canvas Student ePortfolios?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-block-or-unblock-a-user-in-Canvas-Student-ePortfolios/ta-p/1413
How do I permanently delete my Canvas Student ePortfolios account?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-permanently-delete-my-Canvas-Student-ePortfolios/ta-p/1373
How do I select a language for my Canvas Student ePortfolio?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-select-a-language-for-my-Canvas-Student-ePortfolio/ta-p/562148
How do I view my Projects in Canvas Student ePortfolios?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-view-my-Projects-in-Canvas-Student-ePortfolios/ta-p/1363
How do I view my Project drafts in Canvas Student ePortfolios?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-view-my-Project-drafts-in-Canvas-Student-ePortfolios/ta-p/1359
How do I add Projects to my Portfolio?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-add-Projects-to-my-Portfolio/ta-p/1361
How do I add photos to my Project?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-add-photos-to-my-Project/ta-p/1364
How do I embed media in my Project?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-embed-media-in-my-Project/ta-p/1402
How do I insert a link in my Project description?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-insert-a-link-in-my-Project-description/ta-p/1409
How do I edit or delete a Project in Canvas Student ePortfolios?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-edit-or-delete-a-Project-in-Canvas-Student-ePortfolios/ta-p/1410
How do I change the privacy settings on my Projects?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-change-the-privacy-settings-on-my-Projects/ta-p/1407
How do I generate a link or embed code to share my projects?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-generate-a-link-or-embed-code-to-share-my-projects/ta-p/1378
How do I share a project to social media?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-share-a-project-to-social-media/ta-p/1380
What types of files can I upload to Canvas Student ePortfolios?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/What-types-of-files-can-I-upload-to-Canvas-Student-ePortfolios/ta-p/1408
How do I use the home page in Canvas Student ePortfolios?,https://community.canvaslms.com/t5/Canvas-Student-ePortfolios/How-do-I-use-the-home-page-in-Canvas-Student-ePortfolios/ta-p/1405
